	OG	KO.id	KO.description	L1_Col	L1_TSB	L1_FC	DEG	Plant Associated
cds693	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]	6.05033654242387	9.0614080277299	-1.99768107334359	nonDEG	nonPA
cds694	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	5.56071848771328	8.05858085151919	-3.77584994931219	down	nonPA
cds695	OG0001278	K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	6.33379335884155	7.19779052419482	-1.78870879288292	nonDEG	nonPA
cds696	OG0000383	K08234	yaeR; glyoxylase I family protein	5.24189626735243	7.61616417493423	-2.13453753367861	nonDEG	PA
cds697	OG0000952	K03625	nusB; N utilization substance protein B	6.33448414628591	10.2449312728648	-2.7467205191467	down	nonPA
cds698	OG0000553	K02356	efp; elongation factor P	6.64895630349713	7.3177161645726	0.0301474386581751	nonDEG	nonPA
cds699	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]	6.87341347026933	8.46559184223469	-1.01737896893129	nonDEG	nonPA
cds700	OG0000923	K01735	aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	3.56071848771328	6.81976553708737	-4.65112369732023	down	nonPA
cds701	OG0000750	K00891	E2.7.1.71; shikimate kinase [EC:2.7.1.71]	8.40181030217066	9.49167856705436	-0.345800457666713	nonDEG	nonPA
cds703	OG0000171	K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]	7.05033654242387	9.28383010655936	-1.612248324014	down	nonPA
cds704	OG0000986	K07082	UPF0755 protein	5.28629187583373	5.18354016725374	0.228306065731499	nonDEG	nonPA
cds705	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]	9.5682815314808	10.7126659645194	-0.483960877932123	nonDEG	nonPA
cds706	OG0000985	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]	10.2217435122099	10.080339827579	0.920265891471289	nonDEG	nonPA
cds707				9.78939292775024	13.0495735850866	-2.63193554927286	down	nonPA
cds708	OG0001086	K02986	RP-S4; small subunit ribosomal protein S4	7.84164834187576	7.71345394638042	0.896694289914009	nonDEG	nonPA
cds709	OG0000802	K07478	ycaJ; putative ATPase	7.04167147291289	7.98062338528943	-0.332792127016647	nonDEG	nonPA
cds710	OG0000238	K03768	PPIB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	9.93458086181353	10.6996731460937	-0.147776586964216	nonDEG	nonPA
cds712				8.27552489225789	9.27517287597167	-0.288406347466896	nonDEG	nonPA
cds713	OG0000306	K00951	relA; GTP pyrophosphokinase [EC:2.7.6.5]	7.85175755165209	10.208865263853	-1.65686574144671	down	nonPA
cds714	OG0001226	K03074	secF; preprotein translocase subunit SecF	8.54545325952024	10.2622379520183	-1.02995712293707	nonDEG	nonPA
cds715	OG0001587	K03072	secD; preprotein translocase subunit SecD	9.07914692044782	10.1995689957493	-0.493330008082107	nonDEG	nonPA
cds716	OG0000979	K03210	yajC; preprotein translocase subunit YajC	6.79601627485748	8.37386237786295	-0.872985807274037	nonDEG	nonPA
cds717	OG0000763	K03551	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	8.79398802070383	9.09818285257841	0.371394273217092	nonDEG	nonPA
cds718	OG0000969	K03550	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]	6.24786177070088	8.05112025407473	-0.679118681473414	nonDEG	nonPA
cds719	OG0001220	K01159	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	10.8951688273423	11.8489271801683	-0.350803101008604	nonDEG	nonPA
cds721	OG0004459	K08681	pdxT; 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	6.56828658605771	8.89087603011861	-2.10971373918265	nonDEG	nonPA
cds722	OG0003622	K06215	pdxS; pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	8.49026308519346	9.17403069626444	0.0975076408468464	nonDEG	nonPA
cds723	OG0005119	K19710	E2.7.7.53; ATP adenylyltransferase [EC:2.7.7.53]	9.35836877693093	10.4872032248	-0.528467227382753	nonDEG	nonPA
cds724	OG0000703	K01868	TARS; threonyl-tRNA synthetase [EC:6.1.1.3]	6.68860879335456	5.06668914058177	0.689886591355967	nonDEG	nonPA
cds725	OG0002699			6.01600768515238	2.30304233978054	3.29173056100843	nonDEG	nonPA
cds726	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	6.81922018601179	3.20654013404888	2.55628554023232	nonDEG	nonPA
cds728	OG0000560	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	6.00266431941858	4.19385078710437	1.86580739020026	nonDEG	nonPA
cds729	OG0004005	K01621	xfp; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	5.23973717363799	4.12523160642018	1.04497232932594	nonDEG	nonPA
cds734	OG0004430			4.87341347026933	4.39817641273462	0.472333060925355	nonDEG	nonPA
cds735	OG0003931			6.49097924071966	9.19229456724917	-1.98642014412698	down	nonPA
cds736	OG0005165			7.02015010635058	8.9960695379685	-3.10540311044567	nonDEG	nonPA
cds737	OG0005120			5.94871834858106	9.59271891591727	-2.68919950235556	down	nonPA
cds738	OG0004460	K03632	mukB; chromosome partition protein MukB	6.01120107609805	5.58510989608368	0.630649725142119	nonDEG	nonPA
cds739				4.08093221990875	4.40063625618982	-0.176377550427832	nonDEG	nonPA
cds740	OG0006342			8.90619114136485	5.2516910621106	4.21192670091825	up	nonPA
cds741	OG0000465	K03320	amt; ammonium transporter, Amt family	7.09932810520453	8.03797133893362	-1.88945313035222	nonDEG	PA
cds742	OG0000418	K06916	zapE; cell division protein ZapE	5.37341347026933	5.86228222032754	-0.587006481615517	nonDEG	nonPA
cds743	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	4.58093221990875	6.4751811229037	-1.02034805222634	nonDEG	PA
cds744	OG0001417	K02426	sufE; cysteine desulfuration protein SufE	5.22186093336712	6.62756464768576	-0.209064714739325	nonDEG	PA
cds745	OG0003970			8.69358706022964	8.23857741631098	1.04172649128364	nonDEG	nonPA
cds746	OG0006140			6.87583825308928	8.57424808620825	-0.529414845624754	nonDEG	nonPA
cds747	OG0001547	K03684	rnd; ribonuclease D [EC:3.1.13.5]	7.90815882971831	5.93573997156081	2.55578393113607	up	nonPA
cds748	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8.08750598082953	5.62351680125058	3.04650746782032	up	nonPA
cds749	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	6.65169647243212	4.01155263380849	3.32207353785342	up	nonPA
cds75				4.56071848771328	4.28466182171638	-1.11344728289914	nonDEG	nonPA
cds750	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	6.18610845282537	3.25237464196552	2.01348505777638	nonDEG	nonPA
cds751	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator	8.02536827275257	7.88947409261524	0.865866082894052	nonDEG	nonPA
cds752	OG0001085	K01662	dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	10.8395717523562	11.804443487508	-0.324490060820708	nonDEG	nonPA
cds753	OG0000305	K01681	ACO; aconitate hydratase [EC:4.2.1.3]	8.51198250656159	8.81901241188858	0.302892829871045	nonDEG	nonPA
cds754	OG0006229			7.72977299472303	7.2992113994216	1.09214860067429	nonDEG	nonPA
cds755	OG0006343			7.48017208148886	8.74998976740883	-0.630022437016961	nonDEG	nonPA
cds756	OG0001281	K01520	dut; dUTP pyrophosphatase [EC:3.6.1.23]	7.5354272200112	7.81203840825787	-1.20890412300887	nonDEG	nonPA
cds757	OG0006230			7.65577767101703	10.1470869449007	-1.57627097291329	nonDEG	nonPA
cds758	OG0004431			9.21435913146373	9.23432810062356	0.696817818476732	nonDEG	nonPA
cds759	OG0006231			5.8065056080292	6.86869686504865	-0.78337332319319	nonDEG	nonPA
cds760	OG0004943			7.60870885508312	9.60479402167714	-1.30697394214531	down	nonPA
cds761	OG0000552	K02469	gyrA; DNA gyrase subunit A [EC:5.99.1.3]	8.95061154305847	8.90794222662954	0.682463548936946	nonDEG	nonPA
cds762	OG0000213	K02470	gyrB; DNA gyrase subunit B [EC:5.99.1.3]	7.26265981048703	6.83459697375169	1.3028350643788	nonDEG	nonPA
cds763	OG0006178			5.94920671746033	6.13638468237233	0.0665195046640532	nonDEG	nonPA
cds764	OG0001744	K02232	cobQ; adenosylcobyric acid synthase [EC:6.3.5.10]	6.7824689466917	8.27522348633691	-0.435148330825494	nonDEG	nonPA
cds765	OG0006232			9.44850903561896	11.3110933734906	-1.23731928271071	down	nonPA
cds766	OG0000368	K03086	rpoD; RNA polymerase primary sigma factor	6.33553990597881	6.8494618324593	0.228539273022739	nonDEG	nonPA
cds767	OG0002302			7.21199211267201	7.73614637484177	0.211236388817252	nonDEG	nonPA
cds768	OG0006141			9.07978540070405	9.37331416221722	0.316858923716727	nonDEG	nonPA
cds769	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]	10.5525416417418	11.7627320784927	-0.598484341895896	nonDEG	nonPA
cds77				10.5571574705272	12.9708716690658	-1.73513258234568	down	nonPA
cds770	OG0000141	K00382	DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	10.4480563951866	11.8684111874135	-0.811635920842735	nonDEG	nonPA
cds772	OG0000107	K12132	prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	10.8935331562819	11.5902011706299	-0.0967717335969433	nonDEG	nonPA
cds774	OG0006233			11.4946634419957	12.7804633402798	-0.655546136937175	nonDEG	nonPA
cds775	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]	7.33823475786452	8.30868894760948	-0.262256886455815	nonDEG	nonPA
cds776	OG0001573	K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	10.6749203884427	10.968155696493	0.315693598795202	nonDEG	nonPA
cds777	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]	6.58056192639572	4.78150438800409	2.52183292043204	up	nonPA
cds778				5.90286031479611	5.44861285382628	0.401852127704871	nonDEG	nonPA
cds779				5.54438710746966	7.40495929453189	-0.746524806995211	nonDEG	nonPA
cds78				6.71700320909053	9.703905546854	-2.32583818998738	down	nonPA
cds780	OG0000294	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]	8.14737516577608	8.63970223044996	0.117712020688519	nonDEG	nonPA
cds781	OG0003949	K00886	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	7.05884823979291	8.13133093830239	-0.266846173307617	nonDEG	nonPA
cds782	OG0003968	K07164	uncharacterized protein	7.14995136968197	7.73599022493067	0.107441471715551	nonDEG	nonPA
cds784	OG0001526	K06895	lysE; L-lysine exporter family protein LysE/ArgO	5.56071848771328	5.08782553064045	-0.759227036837258	nonDEG	nonPA
cds785	OG0001852	K05596	iciA; LysR family transcriptional regulator, chromosome initiation inhibitor	10.0146873536183	10.604888578653	0.0232575398391616	nonDEG	PA
cds786	OG0000430			5.53437751771301	3.87320680071554	1.71928206930405	nonDEG	nonPA
cds787				7.62662807614038	5.34918724488537	2.31428479642082	nonDEG	nonPA
cds788	OG0001634	K01785	galM; aldose 1-epimerase [EC:5.1.3.3]	6.90286031479611	4.06819430095593	2.82246037006276	nonDEG	nonPA
cds789	OG0001460	K01556	KYNU; kynureninase [EC:3.7.1.3]	5.01600768515238	6.22991378220782	-0.541580647467305	nonDEG	nonPA
cds79				6.15304397421131	6.30030217084555	0.854093623404542	nonDEG	nonPA
cds790	OG0000253	K01118	acpD; FMN-dependent NADH-azoreductase [EC:1.7.1.17]	6.34491340655462	3.23808620426341	3.58492396993454	nonDEG	nonPA
cds791	OG0001235	K00387	SUOX; sulfite oxidase [EC:1.8.3.1]	5.01186526395419	3.75832407691973	0.239537522384665	nonDEG	nonPA
cds792	OG0002533			5.77107095354653	5.67150392286307	-0.737800593701502	nonDEG	nonPA
cds793	OG0002809			4.99369487527643	5.3267005792678	0.884898446035436	nonDEG	nonPA
cds794				5.46746965547288	3.86103150870717	1.90161206901436	nonDEG	nonPA
cds795	OG0003960	K09992	uncharacterized protein	6.70489597663054	4.61799515504972	2.37307285596237	nonDEG	PA
cds796	OG0003628			2.8065056080292	4.68641451323458	-1.80529902921124	nonDEG	nonPA
cds797	OG0001324	K15034	yaeJ; ribosome-associated protein	7.98951722570097	7.60177679884458	1.20399500789368	nonDEG	nonPA
cds799	OG0006234			5.44725592327742	3.34488596714182	2.01404922891001	nonDEG	nonPA
cds8				6.79113401620268	8.20754096343605	-0.745261213138711	nonDEG	nonPA
cds80	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]	9.03117471087028	10.8202347165406	-1.12199078366103	down	nonPA
cds806	OG0000013	K02529	lacI; LacI family transcriptional regulator	5.01186526395419	3.45219533210428	0.384127068526355	nonDEG	PA
cds81	OG0000390	K01104	E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]	5.09898685838978	7.53646444207163	-2.06729397144184	nonDEG	nonPA
cds810	OG0002303	K15923	AXY8; alpha-L-fucosidase 2 [EC:3.2.1.51]	5.56071848771328	4.7038244994921	-0.375141884967955	nonDEG	nonPA
cds812				6.45780068286935	3.8771976812709	3.27253733675757	up	nonPA
cds813				6.6658947206299	4.42115886397379	2.20134060933132	nonDEG	nonPA
cds814				6.55243215619404	6.26460596578411	0.554251620670671	nonDEG	nonPA
cds82				5.70345588092475	8.46171377862536	-2.16437042306559	down	nonPA
cds822	OG0000912			7.25754912850335	5.36186495555023	2.30686648287219	nonDEG	nonPA
cds823	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	6.58762682013974	3.90236108113232	2.81697575419389	nonDEG	nonPA
cds824	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	5.21018306905801	2.70925576860565	3.06249169558403	nonDEG	nonPA
cds825	OG0000301	K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]	7.50452656888544	4.23569441446566	4.3667434318034	up	nonPA
cds826	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein	6.07270794104338	3.32650544907767	3.59432700446179	up	nonPA
cds827	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein	8.91268346944774	4.42115886397379	5.1038111815303	up	PA
cds828	OG0000777	K10117	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein	6.21850971181248	6.41035170474299	0.512831794886095	nonDEG	PA
cds829	OG0005091			5.14568098843444	3.69204484580054	-0.000858161602319215	nonDEG	nonPA
cds83	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	7.71700320909053	9.31896350419583	-0.827762209574434	nonDEG	nonPA
cds830	OG0000496	K01091	gph; phosphoglycolate phosphatase [EC:3.1.3.18]	7.78360376322264	4.64275426876126	2.88708128178394	nonDEG	PA
cds831	OG0001613			7.57810893833818	4.31784037956669	3.14691719566355	nonDEG	nonPA
cds832	OG0004481	K02057	ABC.SS.P; simple sugar transport system permease protein	5.75018176694084	4.24963447303053	3.1398453471372	nonDEG	PA
cds833	OG0004473	K02057	ABC.SS.P; simple sugar transport system permease protein	6.43261700520029	3.5709099355127	3.66003946002386	up	PA
cds834	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	7.84843405956823	1.90424326884604	6.55179822765555	up	nonPA
cds835	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein	5.18868237551681	4.82586713242473	0.948613239842929	nonDEG	nonPA
cds836	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	5.24189626735243	2.50669490953191	2.8856607572056	nonDEG	nonPA
cds837	OG0000013	K02529	lacI; LacI family transcriptional regulator	6.27709093129813	4.27200587165004	1.87419462043841	nonDEG	PA
cds838	OG0000458	K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	4.92307404699158	4.33731260830846	-0.187515621045928	nonDEG	nonPA
cds839	OG0002124			6.3194548497764	4.2815289223823	2.61919559511561	up	nonPA
cds84	OG0002296			4.01186526395419	6.97380078806591	-3.88994909794949	down	nonPA
cds841	OG0002304			5.6658947206299	3.83136317335426	1.83477357532403	nonDEG	nonPA
cds842				5.59682776467534	5.01155263380849	-0.423473172523352	nonDEG	nonPA
cds843				11.583972093676	7.78193149991625	4.42821293374264	up	nonPA
cds844				5.37125437655489	4.11765824758682	1.25367602391268	nonDEG	nonPA
cds849				5.27252863118214	5.63213034380472	0.446371963533368	nonDEG	nonPA
cds851	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	4.92307404699158	3.60940234131935	0.344957946625258	nonDEG	nonPA
cds852	OG0001349			5.78629187583373	3.87653483023975	2.17180400341154	nonDEG	nonPA
cds856	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein	5.98460968093755	5.81220134180067	0.239256351370228	nonDEG	PA
cds857	OG0002769			6.71230498209528	4.71901817759507	1.04416183382523	nonDEG	nonPA
cds858	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator	5.50452656888544	2.5709099355127	3.51270729987933	up	nonPA
cds86	OG0003615			6.25995090583346	7.20849489296521	-0.741266882677508	nonDEG	nonPA
cds860	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	5.48460968093755	3.28067094116103	2.09766184899245	nonDEG	nonPA
cds862				5.75995090583346	3.53652224582757	2.42695709426678	nonDEG	nonPA
cds864				5.01186526395419	2.96970900644721	0.384301183891587	nonDEG	nonPA
cds865				4.60114595210422	5.36646688872524	-1.50650724322691	nonDEG	nonPA
cds866				5.73973717363799	4.36834907643896	1.33202731131051	nonDEG	nonPA
cds867	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	6.36618073579249	2.70168240977229	4.18635596072551	up	nonPA
cds868	OG0005092			5.25289740149761	6.38496525958915	-0.448400831378327	nonDEG	nonPA
cds869	OG0000568	K03741	arsC2; arsenate reductase (thioredoxin) [EC:1.20.4.4]	8.15031481472784	7.54242468929003	1.24256780702369	nonDEG	nonPA
cds87				6.8348295400081	8.36482323771532	-0.988983026485792	nonDEG	nonPA
cds871	OG0000284	K06188	aqpZ; aquaporin Z	6.1658947206299	5.19896677521552	1.18459941218235	nonDEG	nonPA
cds874	OG0006235			3.01186526395419	5.95821632398845	-3.83065100033198	nonDEG	nonPA
cds88				5.60586196451547	6.67497972559527	-0.380713342453162	nonDEG	nonPA
cds881	OG0001468	K02044	phnD; phosphonate transport system substrate-binding protein	6.56071848771328	3.3740402475586	1.91976076456199	nonDEG	nonPA
cds882	OG0001996			6.70345588092475	4.82253910290053	2.54586681150736	up	nonPA
cds883	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]	5.18610845282537	3.4050767156891	0.814506324213702	nonDEG	nonPA
cds886				5.33379335884155	3.41035170474299	0.91598343000704	nonDEG	nonPA
cds887	OG0001179	K07118	uncharacterized protein	6.17697173259606	5.32961807060412	0.840715044778322	nonDEG	nonPA
cds888	OG0002532			5.18610845282537	5.12394459000392	-0.813591487119027	nonDEG	nonPA
cds889	OG0000990			6.30158567024531	3.6242003811055	1.7269663330275	nonDEG	nonPA
cds89	OG0004466	K16556	exoM; succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]	5.55519426670045	7.84261835698115	-1.39404894454679	nonDEG	nonPA
cds890	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]	6.68469283730924	5.17949454647374	2.26478120206047	nonDEG	nonPA
cds894				5.37114711650169	2.78552866543761	2.3857153521322	nonDEG	nonPA
cds895				5.91956406816428	2.81656513356811	3.27972653458222	nonDEG	nonPA
cds897	OG0004432			4.6658947206299	3.61400427449436	0.98831867599215	nonDEG	nonPA
cds898	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]	5.50266431941858	3.58082571664406	1.89299205710192	nonDEG	PA
cds899	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]	5.53437751771301	4.8992076380493	1.71365194476646	nonDEG	nonPA
cds90	OG0006323			6.37012254759142	7.94779234420016	-0.983765980306259	nonDEG	nonPA
cds901	OG0001152	K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	8.12444179090898	7.26521833236948	1.69976213612507	nonDEG	nonPA
cds906				7.55116998926693	3.78392299333835	4.08641929565019	up	nonPA
cds907				8.2216521648173	6.19415607349068	2.64475640947545	up	nonPA
cds908				5.44920671746033	5.62026087583431	0.354399764991428	nonDEG	nonPA
cds91	OG0002805			5.90286031479611	7.12295378038965	-1.22477561991402	nonDEG	nonPA
cds912				6.98502980576545	2.48920576956719	4.60729019117246	up	nonPA
